name,collection,path,repo_url,license,version,author,has_frontmatter,is_template,duplicate_of,description
zotero-better-notes-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-better-notes-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to Zotero Better Notes for comprehensive note-taking in research
zotero-gpt-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-gpt-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to Zotero GPT for AI-powered research assistance within Zotero
zotero-mcp-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-mcp-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to Zotero MCP for connecting Zotero library with AI assistants
zotero-mdnotes-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-mdnotes-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,Export Zotero items and annotations to Markdown note files
zotero-reference-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-reference-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,PDF references add-on for enriching Zotero library metadata
zotero-scholar-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotero-scholar-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Save papers with metadata to Zotero via its API programmatically
zotfile-attachment-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/citation/zotfile-attachment-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Guide to ZotFile for Zotero attachment management, renaming, and syncing"
abstract-writing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/abstract-writing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Craft structured research abstracts that maximize clarity and journal acceptance
discussion-writing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/discussion-writing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Write effective discussion sections that interpret results and impact
introduction-writing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/introduction-writing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to writing effective research paper introductions
literature-review-writing,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/literature-review-writing/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Structure and write comprehensive literature reviews for any field
methods-section-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/methods-section-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to writing clear and reproducible methodology sections
ml-paper-writing,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/ml-paper-writing/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Write ML/AI research papers targeting NeurIPS, ICML, and ICLR venues"
research-paper-writer,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/research-paper-writer/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide for writing formal academic papers following IEEE and ACM standards
response-to-reviewers,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/response-to-reviewers/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Write effective point-by-point responses to peer reviewer comments for revisions
scientific-writing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/scientific-writing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Curated tools and techniques for scientific writing beyond LaTeX
scientific-writing-resources,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/scientific-writing-resources/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,Curated tools and resources for effective scientific writing
scientific-writing-wrapper,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/scientific-writing-wrapper/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,AI-powered scientific writing workflow from outline to polished draft
composition-skills,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/composition/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"11 academic writing skills. Trigger: writing paper sections, structuring arguments, academic prose. Design: section-by-section guides (abstract, intro, methods, discussion) with templates."
academic-writing-latex,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/academic-writing-latex/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,LaTeX-based academic writing assistant for thesis and paper templates
bibliography-management-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/bibliography-management-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Manage references with BibLaTeX, natbib, and LaTeX bibliography styles"
latex-drawing-collection,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/latex-drawing-collection/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,"LaTeX drawing examples for Bayesian networks, tensors, and diagrams"
latex-drawing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/latex-drawing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,TikZ and PGFPlots techniques for publication-quality scientific figures
latex-ecosystem-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/latex-ecosystem-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Comprehensive guide to LaTeX editors, packages, and typesetting workflows"
latex-templates-collection,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/latex-templates-collection/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,"Collection of LaTeX templates for papers, presentations, and CVs"
math-typesetting-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/math-typesetting-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"LaTeX math typesetting, equation formatting, and cross-referencing"
md-to-pdf-academic,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/md-to-pdf-academic/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Convert Markdown to publication-quality PDF with LaTeX math rendering
overleaf-collaboration-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/overleaf-collaboration-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to collaborative LaTeX editing with Overleaf
latex-skills,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"11 latex skills. Trigger: LaTeX typesetting, formatting papers, mathematical notation, Beamer. Design: template-based guides with package recommendations and compilation tips."
tex-render-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/tex-render-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Render LaTeX math expressions to images in PNG, JPEG, and SVG"
tikz-diagrams-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/latex/tikz-diagrams-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Create publication-quality scientific diagrams with TikZ in LaTeX
academic-tone-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/academic-tone-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Adjust writing tone and register for academic audiences and venues
academic-translation-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/academic-translation-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Academic translation, post-editing, and Chinglish correction guide"
academic-writing-refiner,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/academic-writing-refiner/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Checklist-driven academic English polishing and Chinglish correction
ai-writing-humanizer,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/ai-writing-humanizer/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Remove AI-generated patterns to produce natural, authentic academic writing"
chinese-text-humanizer,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/chinese-text-humanizer/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Transform AI-generated Chinese text into natural academic writing style
conciseness-editing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/conciseness-editing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Eliminate wordiness and redundancy in academic prose for clarity
grammar-checker-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/grammar-checker-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Use grammar and style checking tools to polish academic manuscripts
paper-polish-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/paper-polish-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Review and polish LaTeX research papers for clarity and style
plagiarism-detection-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/plagiarism-detection-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Use plagiarism detection tools and ensure manuscript originality
polish-skills,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/polish/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"9 editing & proofreading skills. Trigger: polishing drafts, academic tone, proofreading, translation. Design: style checkers and editing workflows for clear, concise academic English."
arxiv-preprint-template,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/arxiv-preprint-template/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,LaTeX template for arXiv preprints in NIPS/NeurIPS style format
beamer-presentation-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/beamer-presentation-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Guide to creating academic presentations with LaTeX Beamer
conference-paper-template,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/conference-paper-template/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Templates and formatting guides for major academic conference submissions
elegant-paper-template,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/elegant-paper-template/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Beautiful LaTeX template for working papers and technical reports
graphical-abstract-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/graphical-abstract-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Create SVG graphical abstracts for journal paper submissions
novathesis-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/novathesis-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.0.0,wentor-community,True,False,,LaTeX thesis template supporting multiple universities and formats
scientific-article-pdf,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/scientific-article-pdf/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Generate publication-ready scientific article PDFs from templates
sjtuthesis-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/sjtuthesis-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Write SJTU theses using the SJTUThesis LaTeX template with full compliance
templates-skills,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"11 paper templates skills. Trigger: starting a new paper, formatting for submission, venue-specific layouts. Design: ready-to-use templates for arXiv preprint, conferences, thesis, and posters."
thesis-template-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/thesis-template-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Set up LaTeX templates for PhD and Master's thesis documents
thesis-writing-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/thesis-writing-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Templates, formatting rules, and strategies for thesis and dissertation writing"
thuthesis-guide,empirical-research-skills,skills/empirical-research-skills/skills/43-wentorai-research-plugins/skills/writing/templates/thuthesis-guide/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,Write Tsinghua University theses using the ThuThesis LaTeX template
humanizer_academic,empirical-research-skills,skills/empirical-research-skills/skills/44-matsuikentaro1-humanizer_academic/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,1.1.3,,True,False,,"Remove signs of AI-generated writing from academic medical papers. Use when editing or reviewing manuscripts to make them sound more natural and professionally written. Based on Wikipedia's ""Signs of AI writing"" guide, adapted for medical literature. Detects and fixes patterns including: inflated significance claims, superficial -ing analyses, vague attributions, AI vocabulary words, copula avoidance, excessive hedging, generic conclusions, informal word choices (linked/beyond/via/where/yield), overly assertive causal claims, and artificially condensed expressions. Preserves legitimate academic transitions (Notably, Prior studies have shown, etc.)."
deslop,empirical-research-skills,skills/empirical-research-skills/skills/45-stephenturner-skill-deslop/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Remove AI writing patterns from prose. Use this skill when writing, drafting, editing, reviewing, or revising any text to eliminate predictable AI tells, slop, and formulaic patterns. Trigger this skill whenever the user asks to ""deslop"", ""de-AI"", ""make it sound human,"" ""remove AI patterns,"" ""remove AI tropes,"" ""clean up AI writing,"" fix ""slop,"" ""deslop"" text, or review prose for authenticity. Also use when the user asks you to write or draft anything and wants it to sound natural rather than AI-generated. Common use cases include scientific writing (manuscripts, abstracts, cover letters, grant narratives, discussion sections, peer review responses), blog posts, newsletters, memos, reports, and any other substantial prose."
stop-slop,empirical-research-skills,skills/empirical-research-skills/skills/46-hardikpandya-stop-slop/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Remove AI writing patterns from prose. Use when drafting, editing, or reviewing text to eliminate predictable AI tells."
avoid-ai-writing,empirical-research-skills,skills/empirical-research-skills/skills/47-conorbronsdon-avoid-ai-writing/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,MIT,3.3.1,,True,False,,"Audit and rewrite content to remove AI writing patterns (""AI-isms""). Use this skill when asked to ""remove AI-isms,"" ""clean up AI writing,"" ""edit writing for AI patterns,"" ""audit writing for AI tells,"" or ""make this sound less like AI."" Supports a detection-only mode that flags patterns without rewriting."
chinese-de-aigc,empirical-research-skills,skills/empirical-research-skills/skills/48-copaper-ai-chinese-de-aigc/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"面向中文学术论文的降 AIGC 检测率 Skill。针对知网、万方、维普、Turnitin 中文版的检测机制，识别并消除中文大语言模型的 17 类结构化写作痕迹。采用""定位 → 诊断 → 改写 → 自评 → 复查""五步闭环工作流，分章节差异化策略（摘要/引言/文献综述/方法/结果/讨论/结论），保持学术严谨性前提下通过检测。"
humanize-chinese,empirical-research-skills,skills/empirical-research-skills/skills/49-voidborne-d-humanize-chinese/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Detect and humanize AI-generated Chinese text. 20+ rule detection categories plus statistical features (sentence-length CV, short-sentence fraction, comma density, perplexity, GLTR, DivEye) plus scene-aware LR fusion (rule × 0.2 + LR × 0.8) trained on three scenes: general / academic / longform 长文本 (≥1500 字)。Unified CLI: ./humanize {detect,rewrite,academic,style,compare}. 8 style transforms (casual/zhihu/xiaohongshu/wechat/academic/literary/weibo/novel)。 Multi-paragraph rewriting (paragraph length CV、跨段 trigram 重复) plus best-of-N humanize (默认 N=10 取最低 LR)。165 replacement patterns + CiLin 同义词词林 38873 with collision blacklist。 Academic paper AIGC reduction for CNKI/VIP/Wanfang (知网/维普/万方 AIGC 检测降重)。 Pure Python, no dependencies, offline。v5.0.0 — HC3 fused 准确率 95%、学术 hero 100→35 (-65)、 工作汇报 96→13 (-83)、长篇博客 96→41 (-55)。 Use when user says: ""去AI味"", ""降AIGC"", ""人性化文本"", ""humanize chinese"", ""AI检测"", ""AIGC降重"", ""去除AI痕迹"", ""文本改写"", ""论文降重"", ""知网检测"", ""维普检测"", ""AI写作检测"", ""让文字更自然"", ""detect AI text"", ""humanize text"", ""reduce AIGC score"", ""make text human-like"", ""去ai化"", ""改成人话"", ""去机器味"", ""降低AI率"", ""过AIGC检测"", ""长文本改写"", ""小说改写"""
aer-identification,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-identification/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when selecting, implementing, or stress-testing the causal identification strategy for an empirical economics manuscript — difference-in-differences (including staggered designs), instrumental variables (including weak-IV-robust inference), regression discontinuity, synthetic control, or shift-share / Bartik. Apply before writing the introduction or results."
aer-introduction,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-introduction/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when drafting or rewriting the introduction of an economics manuscript targeted at AER, AER:Insights, or an AEJ, or when compressing an abstract to the mandatory 100-word limit. Implements the Keith Head / Bellemare five-paragraph formula and AER-specific formatting conventions."
aer-rebuttal,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-rebuttal/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when responding to a Revise & Resubmit decision from AER, AER:Insights, or an AEJ, and a point-by-point response letter plus aligned manuscript revisions are needed. Handles triage, the concede / clarify / push-back decision, and the response-letter format that editors actually read."
aer-replication,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-replication/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when assembling the AEA Data and Code Availability deposit for an AER, AER:Insights, or AEJ acceptance, writing the README, or auditing a replication package before the AEA Data Editor review. Implements the current AEA policy, including the February 2026 Data and Code Availability Policy."
aer-robustness,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-robustness/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when the main empirical results exist but the manuscript lacks the robustness, heterogeneity, mechanism, and placebo checks that AER referees will demand. Apply after aer-identification and before aer-introduction so that the value-added paragraph can reference these tests."
aer-submission,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-submission/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when running the final pre-submission audit for an AER, AER:Insights, or AEJ manuscript — length, format, cover letter, per-author disclosure statements, file packaging, and routing among the AEA journal family. Apply immediately before clicking submit."
aer-tables-figures,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-tables-figures/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when constructing or revising regression tables, descriptive statistics tables, or figures for an AER, AER:Insights, or AEJ manuscript. Implements AER booktabs house style, the standard regression-table layout, and the figure-notes convention."
aer-topic-selection,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-topic-selection/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when evaluating whether a research idea clears the AER top-5 bar, when routing between AER, AER:Insights, and the AEJ family, or when sharpening a fuzzy contribution sentence into one publishable claim. Apply before any writing begins."
aer-workflow,empirical-research-skills,skills/empirical-research-skills/skills/50-brycewang-aer-skills/skills/aer-workflow/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,False,,"Use when deciding which AER-skills sub-skill to use next, or when sequencing manuscript work from topic selection through rebuttal for the American Economic Review, AER:Insights, or AEJ journals. Routes — does not replace — the specialized skills."
test-skill,empirical-research-skills,skills/empirical-research-skills/test-skill/SKILL.md,https://github.com/brycewang-stanford/Auto-Empirical-Research-Skills,,,,True,True,,A brief description of what this skill does
hypothesis-generation,franklee-academic-research-skills,skills/franklee-academic-research-skills/brainstorming/hypothesis-generation/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT license,,,True,False,,"Structured hypothesis formulation from observations. Use when you have experimental observations or data and need to formulate testable hypotheses with predictions, propose mechanisms, and design experiments to test them. Follows scientific method framework. For open-ended ideation use scientific-brainstorming; for automated LLM-driven hypothesis testing on datasets use hypogenic."
prompt-optimizer,franklee-academic-research-skills,skills/franklee-academic-research-skills/brainstorming/prompt-optimizer/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Transforms raw user requests into structured, outcome-focused prompts for Claude Cowork. Use when the user wants to optimize or rewrite a prompt for Cowork, needs help structuring a multi-step task for autonomous execution, or says things like ""optimize this Cowork prompt"", ""rewrite for Cowork"", or ""make this a Cowork prompt"". Outputs a single code block with the rewritten prompt following the GOAL/CONTEXT LOADING/IDENTITY/SUCCESS CRITERIA/INPUTS/CONSTRAINTS/CHECKPOINT RULE structure."
Research Ideation,franklee-academic-research-skills,skills/franklee-academic-research-skills/brainstorming/research-ideation/SKILL.md,https://github.com/franklee16/academic-research-skills,,0.1.0,,True,False,,"This skill should be used when the user asks to ""brainstorm research ideas"", ""use 5W1H framework"", ""identify research gaps"", ""conduct gap analysis"", ""start research project"", ""conduct literature review"", ""define research question"", ""select research method"", ""plan research"", or mentions research project initiation phase. Provides comprehensive guidance for research startup workflow from idea generation to planning."
scientific-brainstorming,franklee-academic-research-skills,skills/franklee-academic-research-skills/brainstorming/scientific-brainstorming/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT license,,,True,False,,"Creative research ideation and exploration. Use for open-ended brainstorming sessions, exploring interdisciplinary connections, challenging assumptions, or identifying research gaps. Best for early-stage research planning when you do not have specific observations yet. For formulating testable hypotheses from data use hypothesis-generation."
citation-management,franklee-academic-research-skills,skills/franklee-academic-research-skills/citations/citation-management/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT License,,,True,False,,"Comprehensive citation management for academic research. Search Google Scholar and PubMed for papers, extract accurate metadata, validate citations, and generate properly formatted BibTeX entries. This skill should be used when you need to find papers, verify citation information, convert DOIs to BibTeX, or ensure reference accuracy in scientific writing."
crossref,franklee-academic-research-skills,skills/franklee-academic-research-skills/citations/crossref-main/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Match a pasted list of academic references against the Crossref REST API and produce a four-column markdown table (original, matched, confidence, flags) with canonical APA citations and DOIs. Use whenever the user pastes a bibliography or reference list and wants to verify, clean up, canonicalize, or find DOIs for those references — triggers include ""verify bibliography"", ""match these references"", ""find DOIs for this reference list"", ""canonicalize my citations"", ""clean up the reference list against Crossref"", ""check these citations"", or any pasted block of academic references accompanied by a request to normalize them."
csv-data-summarizer,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/csv-data-summarizer/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"Analyzes CSV files, generates summary stats, and plots quick visualizations using Python and pandas."
data-analysis,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/data-analysis/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,skills/empirical-research-skills/skills/12-pedrohcgs-claude-code-my-workflow/dot-claude/skills/data-analysis/SKILL.md,End-to-end R data analysis workflow from exploration through regression to publication-ready tables and figures
exploratory-data-analysis,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/exploratory-data-analysis/SKILL.md,https://github.com/franklee16/academic-research-skills,MIT license,,,True,False,,"Perform comprehensive exploratory data analysis on scientific data files across 200+ file formats. This skill should be used when analyzing any scientific data file to understand its structure, content, quality, and characteristics. Automatically detects file type and generates detailed markdown reports with format-specific analysis, quality metrics, and downstream analysis recommendations. Covers chemistry, bioinformatics, microscopy, spectroscopy, proteomics, metabolomics, and general scientific data formats."
python-panel-data,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/python-panel-data/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,Awesome Econ AI Community,True,False,skills/empirical-research-skills/skills/09-meleantonio-awesome-econ-ai-stuff/_skills/analysis/python-panel-data/SKILL.md,Panel data analysis with Python using linearmodels and pandas.
r-analyst,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/r-analyst/SKILL.md,https://github.com/franklee16/academic-research-skills,,,,True,False,,"R statistical analysis for publication-ready sociology research. Guides you through phased workflows for DiD, IV, matching, panel methods, and more. Use when doing quantitative analysis in R for academic papers."
r-econometrics,franklee-academic-research-skills,skills/franklee-academic-research-skills/data-analysis/r-econometrics/SKILL.md,https://github.com/franklee16/academic-research-skills,,1.0.0,Awesome Econ AI Community,True,False,skills/empirical-research-skills/skills/09-meleantonio-awesome-econ-ai-stuff/_skills/analysis/r-econometrics/SKILL.md,"Run IV, DiD, and RDD analyses in R with proper diagnostics"
